date,text,year,month,rating
"Jun 08, 2020","self employ , n't bother . mislead . Every agent talk , give different story thing work .",2020,6,1
"Jun 08, 2020",seem little confusion require day day without follow receive document request . Overall bad company receive loan ...,2020,6,4
"Jun 08, 2020","review would well later , see work . easy , get money soon enough . 'd rather log site make payment keep well track bank account . Rather steal money month . n't found site pay loan feel extra ....",2020,6,3
"Jun 08, 2020",Fast easy application process . Application account opening less 24 hour . give virtual card physical card arrives mail . Awesome product ! ...,2020,6,5
"Jun 07, 2020",Within 4days loan bank . Fast quick hassle . Customer service answer question right away nice ....,2020,6,4
"Jun 07, 2020",AMAZED easy entire process even surprised personal attention verification need . would recommend UPGRADE anyone look fast easy competitive rate ! ...,2020,6,5
"Jun 07, 2020","pay card , small balance high credit card interest rate . idea brought attention CreditKarma make sense . Consolidate small loan pay low interest rate ! Upgrade offer low rate easy term PLUS approval money account within day . ca n't believe wait long . Thanks Upgrade ! ...",2020,6,5
"Jun 07, 2020","Wow ! relief . guy quick , 'm look forward pay fix loan oppose never go away credit card interest . Thanks much ....",2020,6,5
"Jun 06, 2020",easy completely online . money within day . Highly recommend !,2020,6,5
"Jun 06, 2020","easy apply get approval . never even talk real person , everything do online . Super easy ! !",2020,6,5
"Jun 06, 2020",Super easy decent rate . Got decision next day,2020,6,5
"Jun 03, 2020",hassle free service excellent .,2020,6,5
"Jun 03, 2020","Easy application process , quick financing !",2020,6,5
"Jun 03, 2020",easy process .,2020,6,5
"Jun 01, 2020",Online application funding everything easy ! Staff courteous professional ! Easy process submit need paperwork ! Answer couple day fund account day ! ...,2020,6,5
"Jun 01, 2020",Got notification offer decide give shot . surprised fast approve fund ( 20K ) deposit directly personal account within week . Highly recommend ....,2020,6,5
"May 27, 2020",easy quick . fund bank account within two day . grateful option .,2020,5,5
"May 27, 2020",Great ! ! ! ! ! ! ! ! ! response time phenomenal,2020,5,5
"May 26, 2020",found Upgrade extremely helpful bring debt . like one bill .,2020,5,4
"May 26, 2020",application process easy quick . one time talk customer service gentleman . polite .,2020,5,5
"May 25, 2020",apply online Saturday money bank Tuesday ..,2020,5,5
"May 24, 2020","'s month , back forth paperwork , sent 6 week worth pay stub still 's enough . always seem another thing need . worth time energy . personal line 1,000 .. credit card much high limit never go thru . Buyer aware ! ! ! ...",2020,5,1
"May 24, 2020",approval cash hand take less 3 day ! ! ! ! !,2020,5,5
"May 21, 2020",Transaction easy .,2020,5,5
"May 20, 2020",Fast easy work .,2020,5,5
"May 19, 2020","application process simple , fund disperse within 48 hour . term loan good . quibble force create account associate credit union ....",2020,5,5
"May 19, 2020",easy apply good rate ! fast efficient !,2020,5,5
"May 18, 2020","Excellent service easy process , recommand apply .",2020,5,5
"May 17, 2020",Fast loan approval ever,2020,5,5
"May 15, 2020","Saw pre-approved Credit Karma , thougt ? doubt wil ever use low utilization credit . verify home work email provide basic information . approve 10k fund available two day ....",2020,5,5
"May 12, 2020","Funds available quickly , writhe 36 hour initiate application .",2020,5,5
"May 12, 2020",quick easy loan ever apply . Approval day money account less 36 hour .,2020,5,5
"May 12, 2020","great service , let U know soon",2020,5,5
"May 11, 2020","easy apply , fast review funding 2 day .",2020,5,5
"May 11, 2020",good company work .,2020,5,5
"May 10, 2020","felt $ 10,000 line credit might come handy . , base CK recommendation , apply . process smooth enough . instantly approve part available , remainder get debit card . day , get phone call tell 'd finalize yet n't like banking info put application . told secondary account , since 'd never do business n't comfortable use primary . rep say 'd follow email . never . day debit card come mail . call activate card , 'm told account exists . n't option speak operator . company waste time effort . would n't bother ....",2020,5,1
"May 09, 2020",Found offer pre approve Credit Karma . Tried luck get approve 5K,2020,5,4
"May 09, 2020",process simple quick . answer within one day money within three day .,2020,5,5
"May 09, 2020",Ease application .,2020,5,5
"May 08, 2020",Waste time ! give personal information several time . suggest would loan reject . 'm afraid identity theft since never met people n't give anything . Seriously consider reporting BBB Illinois Staye Attorney General . Shame Credit Karma ! thought reliable entity ! ...,2020,5,1
"May 07, 2020",Got feedback within minute receive loan 2 day !,2020,5,5
"May 07, 2020","want unprecedented amount information small line credit . interest rate offer n't even good . copy tax form plus sign form give access tax transcript well picture driver licence , photo , . 've never give access thing loan n't mortgage . told n't comfortable give information could send income verification and/or copy paystubs , say could n't proceed without tax information . told cancel application . many source loan line credit jump thought type hoop . loan document also consist around 15 separate document . wonder sell information ? ...",2020,5,1
"May 07, 2020","want unprecedented amount information small line credit . copy tax form plus sign form give access tax transcript well picture driver licence , photo , . 've never give access thing loan n't mortgage . told n't comfortable give information could send income verification and/or copy paystubs , say could n't proceed without tax information . told cancel application . many source loan line credit jump thought type hoop . loan document also consist around 15 separate document . wonder sell information ? ...",2020,5,1
"May 05, 2020","Fast , easy , fair great term .",2020,5,5
"May 03, 2020",Interest high type loan,2020,5,4
"May 03, 2020",helpful people friendly help process way,2020,5,4
"May 03, 2020",Dry competitive rate easy apply .,2020,5,5
"May 03, 2020",use consolidate .,2020,5,5
"Apr 29, 2020",'re Great ! ! !,2020,4,5
"Apr 28, 2020","process easy , rate good ! take slightly longer Covid 19 .",2020,4,5
"Apr 27, 2020","take lon recommendation credit company , spot time approval delivery fund .",2020,4,5
"Apr 27, 2020","'ll tell pay card business day charge interest fee , 's correct",2020,4,2
"Apr 26, 2020",Given pandemic loan vital .,2020,4,5
"Apr 22, 2020",Really easy apply,2020,4,5
"Apr 22, 2020",easy quick process,2020,4,5
"Apr 22, 2020",quick easy process,2020,4,5
"Apr 22, 2020","approve , money deposit day .",2020,4,5
"Apr 21, 2020","'s nonsense , quick easy .",2020,4,5
"Apr 21, 2020",'s quick easy .,2020,4,5
"Apr 20, 2020",quick response approval,2020,4,5
"Apr 20, 2020",easy,2020,4,5
"Apr 20, 2020","Approval fund come quick , interest rate fee fair . n't deal loan officer anyone request upload ton personal document bank statement . would happy business lender ....",2020,4,5
"Apr 20, 2020","easy process imagine . instruction clear simple . Every step , begin money deposit bank clearly communicate , important . definitely use Upgrade recommend everyone know ....",2020,4,5
"Apr 19, 2020","get offer personal loan 'm prequalify , get approve . frustrate . go advice anymore ....",2020,4,1
"Apr 19, 2020",Easy apply get approve good credit ! !,2020,4,5
"Apr 19, 2020",n't perfect credit get approve ! !,2020,4,5
"Apr 18, 2020",process straightforward take minute . response fast money deposit within three day . highly recommend business lender ! ...,2020,4,5
"Apr 18, 2020",Great site . Went Credit Karma recommendation .,2020,4,4
"Apr 17, 2020",Everything promise . application spot . sent copy ID rest do . deposit difference loan acct . use pay bal . acct . paid card day do ! love option pay thing . interest rate way well 'll get paid month ? ? ? ? Thanks Upgrade & Credit Karma ? ? ? ? ? ? ? ? ? ? ? ? ...,2020,4,5
"Apr 16, 2020","Easy application process , fast approval processing . Money account 3 day start finish .",2020,4,5
"Apr 16, 2020",criminal ! ! !,2020,4,1
"Apr 15, 2020","n't even waste time apply loan . good credit score 730 good financial stand , get reject .",2020,4,1
"Apr 15, 2020",n't even waste time apply loan . good credit score 730 good financial stand reject .,2020,4,1
"Apr 15, 2020",quick easy apply . Received response right away loan process day . Great interest rate .,2020,4,5
"Apr 15, 2020","Easy , fast get money three day application complete .",2020,4,5
"Apr 13, 2020","process quick , transparent , straightforward .",2020,4,5
"Apr 13, 2020","simple application process fast turnaround application money account , however interest rate high . prepayment penalty good short term ....",2020,4,4
"Apr 12, 2020",competitive fair interest rate .,2020,4,5
"Apr 11, 2020",application process easy fast . approve fund three day .,2020,4,5
"Apr 11, 2020",Interest rate high ridiculous . take help credit bit end turn around use loan pay . n't even loan month ....,2020,4,2
"Apr 11, 2020",Upgrade go way require call want help improve situation,2020,4,5
"Apr 11, 2020",FAST EASY GOT FUNDS COUPLE DAYS,2020,4,5
"Apr 09, 2020","easy apply , couple question boom money transfer 'm happy customer .",2020,4,5
"Apr 09, 2020",best customer service rate sky high,2020,4,1
"Apr 08, 2020","Applied approve day , money available two day . receive card week later .",2020,4,5
"Apr 08, 2020",loan process simple although terrify apply scar get hope consolidation Loan help become financially free turn due past bankruptcy ...,2020,4,5
"Apr 08, 2020","Quick easy application , prompt courteous service people",2020,4,5
"Apr 07, 2020",Excellent low interest rate . super easy get phone ; even crisis . polite nice talk ; excellent staff . impressed . Recommending ! ...,2020,4,5
"Apr 07, 2020",helpful every time call . Great plan option get debt .,2020,4,5
"Apr 06, 2020",Easy apply online .,2020,4,4
"Apr 06, 2020",Personal,2020,4,5
"Apr 05, 2020",Called get credit line approve receive pre-approval notice . Reps couldnt figure requirement work & income verification . Asked 3 time differ information . Waste time & energy . cant figure help apply 'm sure loan service horrible . think dodge bullet one . Avoid cost ! Interest rate INSANELY HIGH anyway ....,2020,4,1
"Apr 05, 2020",simple process . Seamless .,2020,4,5
"Apr 05, 2020",easy process . Seamless !,2020,4,5
"Apr 05, 2020",Upgrade make process get loan simple fast . money deposit bank accont within two business day . grear rate well ....,2020,4,5
"Apr 03, 2020","find RIGHT AWAY qualifiede , accepted andthe money account 2 day ! interest rate much low competitor well ! Overall , thrill , money arrive whan need ! Thank ! ...",2020,4,5
"Apr 03, 2020",put good review front show ppl put u excruating experience let ..,2020,4,1
"Apr 03, 2020",waste time .. money u wouldnt need borrow .. point blank .. n't professional .. conference wait bank Upgradd point flaw n't deserve get loan .. Please n't business .. Waste time .. hope get whats come economy decline Covid-19 debt consolidation help pay interest .. 'm ask handout .....,2020,4,1
"Apr 01, 2020","apply Thursday morning , approve Friday money account Saturday . Awsome ! !",2020,4,5
"Apr 01, 2020",Loan process relatively fast easy . Approved 2 week . far awesome experience !,2020,4,5
"Mar 30, 2020",process simple quick ! would recommend anyone !,2020,3,5
"Mar 29, 2020","surprised easy . go application process less 30 minute , day later loan use pay high-interest credit card debt . good deal ! ...",2020,3,5
"Mar 29, 2020",People end phone kept ask question . Even transfer another person happen pretty much every Time call look else loan ...,2020,3,3
"Mar 29, 2020",Phenomenal service . apply another loan company contact Prosper able match offer company . process take 1 day 3 day loan fund . satisfied start finish ! ! ...,2020,3,5
"Mar 29, 2020",'s good place get loan 'll get money quickly n't tell borrow $ 5000 're gon na send $ 4700 still pay back $ 5000 ...,2020,3,3
"Mar 26, 2020","process relatively straight forward . web application quick painless . approval , processing , disbursement fine . delay disbursment requirement join Pentagon Federal Credit Union . hesitateed since already member PenFed , n't matter . join open another , separate membership account . told join since PenFed funding loan . checked PenFed site found could gotten loan full point cheaper go directly . Lesson learn ....",2020,3,3
"Mar 26, 2020",loan take minute aplly . notify within hour approval status submit request document .,2020,3,5
"Mar 26, 2020","apply loan submit request document , knew within hour approve .",2020,3,5
"Mar 26, 2020","Easy apply , stress",2020,3,5
"Mar 23, 2020",Great way consolidate CC 's . easy way get ! ! * * * * * *,2020,3,5
"Mar 22, 2020","easy apply , money deposit 2 day",2020,3,4
"Mar 22, 2020",Helpful & exceptional secure application process .,2020,3,5
"Mar 22, 2020",Application process easy approve within couple day submit additional information . Funds deposit next day,2020,3,5
"Mar 21, 2020","apply hassle , response application quickly .",2020,3,4
"Mar 21, 2020","pull several personal loan . far best around , Upgrade go ! Fast , best rate , extremely hassle . do . felt like n't lift finger hit submit phone ...",2020,3,5
"Mar 21, 2020",Easley application process great communication,2020,3,5
"Mar 21, 2020",easy process help organize personal debt .,2020,3,5
"Mar 18, 2020","hidden fee 10 % , process quick easy .",2020,3,5
"Mar 17, 2020",easy process way . Quick response time also .,2020,3,5
"Mar 17, 2020","Super easy , approve next day , fund disburse 2-3rd day apply . reach phone hour complete application let know still need complete one step , answer several question ask clearly , patiently thoroughly ....",2020,3,5
"Mar 16, 2020",people nice help get loan quickly possible .,2020,3,5
"Mar 16, 2020",Awesome . easy friendly customer service .,2020,3,5
"Mar 16, 2020",nice easy process . skeptical begin dont like loan online user friendly fast .,2020,3,5
"Mar 16, 2020","easy , hassle application process !",2020,3,5
"Mar 16, 2020",take small personal loan help economic recession Upgrade make process effortless . entire process start funding take 3 day . highly recommend ! ...,2020,3,5
"Mar 15, 2020","Quick easy process consolidate credit card debt . Good rate , easy process . phone call uploads . Application submit approve day . Received money 3 day direct deposit . Auto payment set automatically ....",2020,3,5
"Mar 15, 2020",Easy process helpful,2020,3,5
"Mar 14, 2020",Quick approval good rate .,2020,3,5
"Mar 14, 2020","Simple , easy , wait worthwhile end . Approved instantly , wait week see fund , saw CC balance drop/paid ! ! Yes , worthwhile . PLUS ! get change due date choose ....",2020,3,5
"Mar 14, 2020",Reasonable term,2020,3,5
"Mar 14, 2020",apply Sunday . loan approve almost immediately fund account Tuesday morning . addition transfer credit card account also receive Tuesday . rate good payment well within budget ....,2020,3,5
"Mar 14, 2020",process easy response fast . Money arrive account within 4 business day .,2020,3,5
"Mar 14, 2020",Good rate process streamline . Got money within day .,2020,3,5
"Mar 12, 2020",Almost effortless quick response .,2020,3,5
"Mar 12, 2020",Almost effortless quick response .,2020,3,5
"Mar 10, 2020",best loan 've ever really enjoy service turn around receive fund .,2020,3,5
"Mar 10, 2020",process easy begin end . 'd recommend company need loan . process quick simple .,2020,3,5
"Mar 10, 2020",whole loan process easy apply get fund . complaint would recommend company .,2020,3,5
"Mar 09, 2020",process easy customer service excellent .,2020,3,5
"Mar 09, 2020",easy process customer service great .,2020,3,5
"Mar 08, 2020",Application take 10 min . response quick .,2020,3,5
"Mar 08, 2020",Upgrade easy work application/approval process .,2020,3,5
"Mar 08, 2020","process fast simple , would consider another loan future .",2020,3,5
"Mar 07, 2020","APR slightly high one time fee , easy fast process .",2020,3,4
"Mar 07, 2020",checklist need loan complete within 5 business day .,2020,3,5
"Mar 07, 2020",best ever,2020,3,5
"Mar 05, 2020",loan simple easy secure . entire process straightforward fast . could n't pleased loan !,2020,3,5
"Mar 04, 2020","690 credit apply personal loan . start ask kind document , tax , bank statement , check , etc . , everything checked deny small loan . disappoint 'll never use Kredit Carma suggestion ever , let alone lossy lender . perfect payment history , never late , collection . n't let credit ran reason , give runaround ! ...",2020,3,1
"Mar 04, 2020","receive loan quickly ... surprised . customer service staff encounter wonderful , knowledgeable friendly . would refer UPGRADE anyone ....",2020,3,4
"Mar 04, 2020",submission loan easy . surprised fast receive loan . would refer UPGRADE anyone . customer service staff outstanding ! ! ...,2020,3,4
"Mar 03, 2020",fast easy process take two day get approval money bank next day !,2020,3,5
"Mar 03, 2020",Fast easy,2020,3,5
"Mar 02, 2020",Lower interest low payment ! ?,2020,3,5
"Mar 02, 2020","quick , easy awesome customer service answer question knowledge professionalism",2020,3,5
"Mar 02, 2020","application process pretty straightforward . Everything do online , high interest people low credit approve . Good term isntallments ....",2020,3,4
"Mar 01, 2020",Quick easy process . hassle .,2020,3,5
"Mar 01, 2020","shock happy apply loan Sunday night , get approve Monday morning get money Wednesday morning .",2020,3,5
"Mar 01, 2020","3 day , still fund . iget scammed ? communication .",2020,3,2
"Mar 01, 2020",easy process .,2020,3,5
"Feb 27, 2020",Made first payment yet never receive fund ...... 1 3 credit card receive payment already pay back money fully receive still pay 3 monthly payment instead 1 payment . spent numerous hour hold try get resolve past 5 week still resolve ....,2020,2,1
"Feb 27, 2020",2 3 credit card never receive payment money never reissue account instead pay 1 monthly payment still pay 3 . also paid first payment loan even though never receive fund . go 5 week keep told lie update call try get correct ....,2020,2,1
"Feb 27, 2020","2 3 credit card never receive payment . month later , first payment already paid upgrade yet 2 card still paid money issue pay . short repay money receive full continue 3 payment instead 1 payment . keep get lie upgrade correct ...... every time call keep say 1-4 business day still nothing correct . talk anyone finance customer service rep n't update finance either report customer ....",2020,2,1
"Feb 26, 2020","already Upgrade loan approximately 18 month . Upgrade easy company business . application process simple . sign automatic debit payment check account . Upgrade never withdrawn fund early . due date fall weekend holiday , deduct loan payment next business day . One difference Upgrade lender loan origination fee . However , take account loan origination fee fact APR ( interest cost loan ) low lender , see lender simply hiding loan origination fee high APR instead honest disclose fact loan origination fee . lender charge loan origination fee . loan origination fee small amount money deduct loan proceeds . Upgrade website loan really easy use . second Upgrade loan . loan list , one one allow click switch loan loan . second loan come due different due date first loan . Upgrade sent email state could change due date new loan simply call toll-free number provide . loan sync date majority monthly income bank pay monthly bill . simple way get two low cost loan . definitely consider use Upgrade future paid first loan receive approximately 18 month ago three year loan . customer service always friendly . always get representative line fairly quickly occasion call ....",2020,2,5
"Feb 26, 2020","process simple interest rate far , far low maintain balance credit card account . 'll paid much faster without unneccessary stress ....",2020,2,5
"Feb 26, 2020",Loan account 2 day !,2020,2,5
"Feb 25, 2020","Quick response , good communication fair rate .",2020,2,5
"Feb 24, 2020",friendly user quick response .,2020,2,5
"Feb 24, 2020","Fast easy process , allow wife pay car move debt one payment !",2020,2,5
"Feb 24, 2020","Easy application process , great term , quick disbursement fund !",2020,2,5
"Feb 24, 2020","Easy application process , great loan term , quick access fund help consolidate bill .",2020,2,5
"Feb 24, 2020",press fast & easy get loan . APR receive prerequisite really good . customer service rep reach answer question & concern .....,2020,2,5
"Feb 24, 2020",really impressed easy low APR rate great pre-requisit . customer service Rep reach address question & concern ....,2020,2,5
"Feb 23, 2020",easy loan ever apply . process take less 10 minute budget back track .,2020,2,5
"Feb 19, 2020","Firstly , apply loand extremely easy : sign account , fill basic info , fewmore click , already wait review . actual approval process speedy also , n't require additional documentation . 's demote heavily : setup loan , disburse active , despite interface able 1 ) Manually make single payme , 2 ) change recur payment amount , actually CAPABILITIES ? either thing , call . n't get logic . n't get wrong , first call make increase recur payment do quickly customer rep , least verbally , able change , end YET SEE CHANGE ( time review , ~48H since call ) . point nice-looking website , MAJOR feature within miss ? kind thing also smell sketchy make feel like want touch loan repayment ....",2020,2,3
"Feb 19, 2020",great opportunity fix finance right,2020,2,5
"Feb 18, 2020",Fast easy,2020,2,5
"Feb 17, 2020",realistic 5 year plan Upgrade help get . felt overwhelm manage strategize consolidated .,2020,2,5
"Feb 17, 2020","best loan 've ever apply . Fast , easy , simple without hassle . Helped consolidate dept one low monthly payment . receive loan within day application . definitly recommend ! ...",2020,2,5
"Feb 16, 2020",Quick turn around . Fast deposit . Reasonable term .,2020,2,5
"Feb 16, 2020",Quick easy,2020,2,5
"Feb 15, 2020",Easiest loan ever apply . Application process short approve receive money within 3 day . Great people work ! ! ...,2020,2,5
"Feb 15, 2020","easy loan ever apply . litterally take 10 minute . fill application , upgrade team email finish loan . 2 minute . receive money within 3 day . BEST loan process ever ! wo n't sorry apply . great team work ....",2020,2,5
"Feb 13, 2020",apply get great service everything handle right away .,2020,2,5
"Feb 13, 2020","Give chance , help goal .",2020,2,5
"Feb 11, 2020","Great customer ssrvice , great online process .",2020,2,5
"Feb 11, 2020",Fast & Easy Approval Process .,2020,2,5
"Feb 10, 2020",easy take day someone call nice straight whole process,2020,2,5
"Feb 10, 2020",Would recommend . Painless .,2020,2,4
"Feb 09, 2020",Fast approval funding occur 3 business day !,2020,2,5
"Feb 09, 2020",easy process everything go explain .,2020,2,5
"Feb 07, 2020",Would .,2020,2,5
"Feb 05, 2020","entire process easy ! review shopping rate , credit ding final approval ! relief consolidate credit card debt one single payment . best part 'm look forward increase credit score penalities pay loan early ! ...",2020,2,5
"Feb 05, 2020","application easy fill , loan amount rate exactly promise , loan approve painlyessly quickly . prepayment penalty choose add extra payment . 'm completely satisfied loan experience ....",2020,2,5
"Feb 05, 2020","guesswork loan . consolidated debt onemonthly payment actually reduce plan disbursement time . prepayment penalty , want add payment go along 'm free . promise rate rate deliver . 'm completely satisfied experience ....",2020,2,5
"Feb 05, 2020",'s great way simplify credit card debt one payment well interest rate,2020,2,4
"Feb 04, 2020","initial loan 15,000 paid promptly advance . apply second time later deny . sure ... nothing change end . somewhat dissappointed definitely great payment history lender ....",2020,2,3
"Feb 04, 2020",Approval within hour fund receive two day later .,2020,2,5
"Feb 03, 2020",interest rate good compare institution !,2020,2,4
"Feb 02, 2020","Upgrade make loan application process simple easy . get great rate help pay debt lot quicker . Customer service great call within minute let know make error enter bank account number . Also , loan raise credit score 65 point go help get well interest rate refinance home mortgage . Upgrade truly upgrade credit level lower stress level ....",2020,2,5
"Jan 29, 2020",Process quick easy . Money receive next business day .,2020,1,5
"Jan 29, 2020","begin use Credit Karma several year ago help track credit card balance . see one screen ; like . year would get loan suggestion via Karma app never respond . interested get CC balance . Recently , offer come checked CC balance outstanding offer , decide see would happen apply . WOW ; apply within minute approve amount loan suggest . OK. time thought ; let see real . Within minute receive loan approve distribute check account . produce document additional information . could pleased Upgrade . highly recommend tham anyone seek personal loan ....",2020,1,5
"Jan 28, 2020",others turn great company apply .,2020,1,5
"Jan 28, 2020",Great building credit,2020,1,5
"Jan 28, 2020",easy,2020,1,5
"Jan 28, 2020",`` complaint `` customer service email say approve online application say . 2 3 time explain email wrong ....,2020,1,4
"Jan 27, 2020","apply , answer within moment . process incredibly quick , smooth , take little effort part . website user-friendly , make easy understand term agreement . far , highly recommend ....",2020,1,5
"Jan 26, 2020","great experience -- 'm retire banker many year loan officer , notice little thing . process tremendously efficient , great rate unsecured loan , virtually problem paperwork , error , confusion , etc . smooth -- could n't ask well process . Thanks Upgrade loan , Credit Karma bring service attention ....",2020,1,5
"Jan 26, 2020",take 2 day get money bank account .,2020,1,5
"Jan 26, 2020",Easy fast,2020,1,5
"Jan 26, 2020",take 3 day start finish . impressed speed Upgrade move low interest rate . would recommend friend family likely use future loan ....,2020,1,5
"Jan 26, 2020","quick approval , quickly go . expect take 3 day application go fast . impressed Upgrade like go future loan . definitely recommend ....",2020,1,5
"Jan 23, 2020","apply loan think base review would quick painless process .... boy wrong ! apply 1/11/20 issue . Next day receive email ask submit information .. easy enough . monday check account say 've approve fund way shortly ( never receive email let know loan approve . go hunt ) . call thursday heard back anyone , spoke first person say fund sent call bank check pending deposit . cool easy enough . NOPE ! bank say pending deposit call upgrade back second person tell issue system resubmit fund bank see fund 1-4 business day .... OK ? ? 'm still patient point say thanks go merry way . Thursday roll around still email ever 'm dark happen . call third time request update tell underwriter confirm thing everything good fund 1-4 business day minus MLK day . point impression would see something tuesday Wednesday . call back tuesday 21st confirm everything still good .. NOPE ! told dont see anything thursday late need give call back . STILL DARK UDATES EMAILS ! .. today 1/23/20 roll around still call email , call back rep start tell need confirm address go say underwriter need confirm address ( even though sent driver license address already ? ? ? ? ) submits information take ANOTHER 1-4 business day fund go ... ACTUAL EFF ? ! feel bad nice enough totally flip . Told end second week without clear answer every single rep give different answer every time impression would easy fast process ( reason chose good review fast turn around since need money like yesterday ) . also ask absolutely one contact keep hunt good reason , kept say sorry miscommunication . say confirm address submit information dont hear back someone tuesday give call back today 1/23 money answer ANOTHER 1-4 day wait period find money wasnt sent bank . 'm sure game play fund tuesday cancel loan go reputibale company . Sometimes read bad review try give company benefit doubt one instanse need listen concern bad reviewer ! ! FAVOR GO SOMEWHERE ELSE ! ! ...",2020,1,1
"Jan 23, 2020","apply loan think base review would quick painless process .... boy wrong ! apply 1/11/20 issue . Next day receive email ask submit information .. easy enough . monday check account say 've approve fund way shortly ( never receive email let know loan approve . go hunt ) . call thursday heard back anyone , spoke first person say fund sent call bank check pending deposit . cool easy enough . NOPE ! bank say pending deposit call upgrade back second person tell issue system resubmit fund bank see fund 1-4 business day .... OK ? ? 'm still patient point say thanks go merry way . Thursday roll around still email ever 'm dark happen . call third time request update tell underwriter confirm thing everything good fund 1-4 business day minus MLK day . point impression would see something tuesday Wednesday . call back tuesday 21st confirm everything still good .. NOPE ! told dont see anything thursday late need give call back . STILL DARK UDATES EMAILS ! .. today 1/23/20 roll around still call email , call back rep start tell need confirm address go say underwriter need confirm address ( even though sent driver license address already ? ? ? ? ) submits information take ANOTHER 1-4 business day fund go ... ACTUAL EFF ? ! feel bad nice enough totally flip . Told end second week without clear answer every single rep give different answer every time impression would easy fast process ( reason chose good review fast turn around since need money like yesterday ) . also ask absolutely one contact keep hunt good reason , kept say sorry miscommunication . say confirm address submit information dont hear back someone tuesday give call back today 1/23 money answer ANOTHER 1-4 day wait period find money wasnt sent bank . 'm sure game play fund tuesday cancel loan go reputibale company . Sometimes read bad review try give company benefit doubt one instanse need listen concern bad reviewer ! ! FAVOR GO SOMEWHERE ELSE ! ! ...",2020,1,1
"Jan 23, 2020",Easy process . Everything do online . Easy contact costumer service representative .,2020,1,5
"Jan 22, 2020","Medical co-pays deplete saving living month month . loan reverse trend , allow u pay outstanding co-pay balance , replenish saving ....",2020,1,5
"Jan 22, 2020","Great rate , affordable payment schedule . Fast response . Applied Thurs get $ Wed ( Mon holiday ) .",2020,1,5
"Jan 21, 2020",Best rate . Easy apply . exactly say would .,2020,1,5
"Jan 21, 2020",Best rate . Fast service . exactly say would .,2020,1,5
"Jan 21, 2020",Easiest loan ever get .,2020,1,5
"Jan 20, 2020","Others report `` quick experience `` Upgrade , likely applicable approval process automatic . 've rebuild credit thanks deadbeat ex-wife outstanding balance due close account ( score around 615-630 ) apply relatively small loan ( $ 4,000 ) Upgrade bump score , pay debt report ( already dispute , avail ) pay credit card . high income take CK say `` 90 % guarantee approval `` . Okay , great . Submitted application . take five day anyone Upgrade contact request different bank statement . 'd move cross-country open new account local credit union , since exist credit union 2,000 mile away . provide pay stub , note Underwriter explain move new account , additional documentation verify employment . still ( whatever reason ) refuse allow fund approve transfer new account , instead require use * old * credit union account , want close . needle could n't explain request , okay . update account information . Another four day go , * finally * stupid little loan ( could literally pay one-and-a-third paycheck ) get approve . business day 3 approval , fund release . , 're go well week , . 'm fine wait approval process financing , company blatantly advertises `` quick easy `` ....",2020,1,3
"Jan 18, 2020",long honest information like income realistic level credit request positive result . simple application process responsive loan processor ....,2020,1,5
"Jan 18, 2020",easy apply . money within 4 day .,2020,1,5
"Jan 18, 2020",apply Saturday money account Wednesday . easy process . A++,2020,1,5
"Jan 18, 2020",easy less paperwork .,2020,1,5
"Jan 18, 2020","Fast easy , great rate",2020,1,5
"Jan 18, 2020","Great work , customer service great",2020,1,5
"Jan 18, 2020","Quick , easy , helpful overall process loan consolidation budgeting .",2020,1,5
"Jan 17, 2020",", apply loan Friday 1-10-20 . sent document request & download app phone . Initally hear anything back send request doc . open app saw status change accepted Funds would sent shortly . Per website say could take 3-4 business day loan approve . app show doc pertain loan nice feature record . finally grow impatient , Wednesay reach Upgrade email . reply back loan approve fund arrive shortly , mind message look since Friday . , email back inform weirdly enough Thursday change app show approve time bank info attach . , pretty bum think 3-4 business day wait fund begin , shockingly open bank app fund arrive promise . negative . 1 . Someone drop ball process much sooner approve Friday finally reach still would wait . , best advice contact soon notice approve . Secondly , fee upfront get $ 2865 $ 3000 loan pretty hefty front cost . happy apply wise loan help greatly . legit company fund arrive . mindful proactive may wait longer suggestion need fund ASAP ....",2020,1,4
"Jan 15, 2020",Intrest rate pretty good .,2020,1,5
"Jan 15, 2020",apply credit card debt consolidation loan . loan process simple response Upgrade lightning fast . could n't happier experience ....,2020,1,5
"Jan 14, 2020",quick easy ! 'm really glad credit karma job find process incredibly fast apply Wednesday night money bank account Friday morning ! highly recommend lender ...,2020,1,5
"Jan 14, 2020","clear , get loan fast , easy hassle free - problem start . application set-up online , online system lack - ESPECIALLY attempt pay minimum pay loan question . say , skip bottom review , company use past evaluate additional option . first frustration happen want send additional payment - company permit post additional payment billing cycle , Upgrade . website appear allow , actuality , . final straw paid account , asks input rout account number , confirm ( customer service staff acknowledge additional account ) , draft previously use account number . , would issue , , result overdrawn account , take half day work get cashier check bank negotiate overdraft fee . feel responsibility - specifically identify confirm rout account number fund draft . customer service staff polite , relatively clueless offend anger frustration . say , confuse customer respond initial plea assistance met , `` nothing `` urgently try find resolution want discus make mistake . Basically , feel company make difficult make additional payment principal error , great apologize , resolve problem . clear , staff polite , clueless system - two representative get `` suggestion `` n't even possible website use . look personal loan want flexibility , would look company - like SoFi , Discover , Wells Fargo , etc - good news , account CreditKarma - even easy locate additional option base credit score ! ...",2020,1,1
